YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2021,2021,US,National,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.2,41.2,,,38.9,43.5,"7,984",,,,,,2 or more races,,FV,FV1,Q018,VALUE,59,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,45.8,45.8,,,40.8,50.8,718,,,Less than high school,,,,"    (41.641040988001, -99.365720623)",PA,PA1,Q047,VALUE,31,Education,Less than high school,EDU,EDUHS
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.6,26.6,,,18.2,37.0,146,,,,,,2 or more races,"    (41.641040988001, -99.365720623)",FV,FV1,Q019,VALUE,31,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.7,19.7,,,17.6,21.9,"2,544",,55 - 64,,,,,"    (41.641040988001, -99.365720623)",FV,FV1,Q019,VALUE,31,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.7,39.7,,,38.1,41.4,"6,474",,,,Male,,,"    (41.641040988001, -99.365720623)",OWS,OWS1,Q037,VALUE,31,Sex,Male,SEX,MALE
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.9,36.9,,,32.5,41.5,729,,,,,,Hispanic,"    (41.641040988001, -99.365720623)",OWS,OWS1,Q036,VALUE,31,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.8,30.8,,,26.9,35.0,"1,133",,,,,"$15,000 - $24,999",,"    (41.641040988001, -99.365720623)",OWS,OWS1,Q037,VALUE,31,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,47.4,47.4,,,35.9,59.1,164,,,,,,American Indian/Alaska Native,"    (41.641040988001, -99.365720623)",OWS,OWS1,Q036,VALUE,31,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26.9,26.9,,,21.0,33.9,426,,45 - 54,,,,,"    (39.49324039, -117.071840564)",PA,PA1,Q047,VALUE,32,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.0,31.0,,,29.3,32.8,"5,190",,,,,,Non-Hispanic White,"    (43.655950113, -71.50036092)",OWS,OWS1,Q036,VALUE,33,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.9,27.9,,,25.7,30.1,"3,045",,,,Female,,,"    (43.655950113, -71.50036092)",OWS,OWS1,Q036,VALUE,33,Sex,Female,SEX,FEMALE
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.4,31.4,,,26.2,37.0,339,,25 - 34,,,,,"    (43.655950113, -71.50036092)",OWS,OWS1,Q037,VALUE,33,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.6,33.6,,,28.2,39.5,515,,,,,"$25,000 - $34,999",,"    (43.655950113, -71.50036092)",OWS,OWS1,Q036,VALUE,33,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.5,36.5,,,21.2,55.1,63,,,,,,Other,"    (43.655950113, -71.50036092)",FV,FV1,Q018,VALUE,33,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.2,36.2,,,32.7,40.0,"1,342",,,High school graduate,,,,"    (43.655950113, -71.50036092)",OWS,OWS1,Q037,VALUE,33,Education,High school graduate,EDU,EDUHSGRAD
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.1,37.1,,,33.8,40.4,"1,190",,55 - 64,,,,,"    (43.655950113, -71.50036092)",OWS,OWS1,Q037,VALUE,33,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.4,32.4,,,29.7,35.3,"2,165",,65 or older,,,,,"    (40.130570048, -74.273691288)",PA,PA1,Q047,VALUE,34,Age (years),65 or older,AGEYR,AGEYR65PLUS
2021,2021,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.4,37.4,,,32.3,42.8,550,,,,,"$15,000 - $24,999",,"    (40.130570048, -74.273691288)",OWS,OWS1,Q037,VALUE,34,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.1,22.1,,,19.4,25.1,"1,427",,45 - 54,,,,,"    (40.130570048, -74.273691288)",PA,PA1,Q047,VALUE,34,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.1,35.1,,,30.6,39.9,828,,,,,"$50,000 - $74,999",,"    (34.520880952, -106.240580985)",OWS,OWS1,Q036,VALUE,35,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,31.9,31.9,,,26.6,37.9,453,,,,,"Less than $15,000",,"    (34.520880952, -106.240580985)",FV,FV1,Q019,VALUE,35,Income,"Less than $15,000",INC,INCLESS15
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.8,35.8,,,32.7,39.0,"1,654",,,,,Data not reported,,"    (34.520880952, -106.240580985)",OWS,OWS1,Q037,VALUE,35,Income,Data not reported,INC,INCNR
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,27.1,27.1,,,14.8,44.2,80,,,,,,2 or more races,"    (34.520880952, -106.240580985)",OWS,OWS1,Q037,VALUE,35,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.1,19.1,,,17.2,21.1,"3,703",,35 - 44,,,,,"    (42.827001032, -75.543970427)",FV,FV1,Q019,VALUE,36,Age (years),35 - 44,AGEYR,AGEYR3544
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,15.1,15.1,,,14.2,16.1,"15,264",,,College graduate,,,,"    (42.827001032, -75.543970427)",PA,PA1,Q047,VALUE,36,Education,College graduate,EDU,EDUCOGRAD
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.2,17.2,,,16.3,18.2,"23,183",,,,,,Non-Hispanic White,"    (42.827001032, -75.543970427)",FV,FV1,Q019,VALUE,36,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,40.1,40.1,,,38.7,41.4,"16,157",,,,Male,,,"    (42.827001032, -75.543970427)",OWS,OWS1,Q037,VALUE,36,Sex,Male,SEX,MALE
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.7,21.7,,,13.4,33.2,223,,,,,,American Indian/Alaska Native,"    (42.827001032, -75.543970427)",FV,FV1,Q019,VALUE,36,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.2,36.2,,,26.9,46.6,235,,,,,,American Indian/Alaska Native,"    (42.827001032, -75.543970427)",FV,FV1,Q018,VALUE,36,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.8,28.8,,,27.6,30.1,"16,964",,,,Female,,,"    (42.827001032, -75.543970427)",OWS,OWS1,Q037,VALUE,36,Sex,Female,SEX,FEMALE
2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.6,19.6,,,16.2,23.5,754,,35 - 44,,,,,"    (35.466220975, -79.159250463)",PA,PA1,Q047,VALUE,37,Age (years),35 - 44,AGEYR,AGEYR3544
2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.9,40.9,,,36.6,45.3,786,,55 - 64,,,,,"    (35.466220975, -79.159250463)",FV,FV1,Q018,VALUE,37,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.8,41.8,,,37.7,46.0,788,,45 - 54,,,,,"    (35.466220975, -79.159250463)",FV,FV1,Q018,VALUE,37,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.6,35.6,,,33.3,38.0,"2,322",,65 or older,,,,,"    (47.475319779, -100.118421049)",OWS,OWS1,Q036,VALUE,38,Age (years),65 or older,AGEYR,AGEYR65PLUS
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.0,34.0,,,29.8,38.5,596,,35 - 44,,,,,"    (47.475319779, -100.118421049)",OWS,OWS1,Q037,VALUE,38,Age (years),35 - 44,AGEYR,AGEYR3544
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.0,32.0,,,27.4,37.0,491,,25 - 34,,,,,"    (47.475319779, -100.118421049)",OWS,OWS1,Q036,VALUE,38,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.0,19.0,,,9.5,34.5,62,,,,,,2 or more races,"    (47.475319779, -100.118421049)",FV,FV1,Q019,VALUE,38,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.0,28.0,,,19.1,39.1,95,,,,,,Hispanic,"    (47.475319779, -100.118421049)",PA,PA1,Q047,VALUE,38,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Asian,"    (47.475319779, -100.118421049)",FV,FV1,Q019,VALUE,38,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,16.7,16.7,,,12.8,21.6,373,,18 - 24,,,,,"    (47.475319779, -100.118421049)",PA,PA1,Q047,VALUE,38,Age (years),18 - 24,AGEYR,AGEYR1824
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.4,33.4,,,25.8,42.1,246,,,,,,American Indian/Alaska Native,"    (47.475319779, -100.118421049)",OWS,OWS1,Q037,VALUE,38,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.2,25.2,,,21.8,28.9,745,,45 - 54,,,,,"    (47.475319779, -100.118421049)",PA,PA1,Q047,VALUE,38,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,43.7,43.7,,,41.9,45.6,"4,777",,,,,,Non-Hispanic White,"    (47.475319779, -100.118421049)",FV,FV1,Q018,VALUE,38,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,47.0,47.0,,,30.5,64.2,60,,,,,,Other,"    (40.060210141, -82.404260056)",FV,FV1,Q018,VALUE,39,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.8,41.8,,,37.7,45.9,"1,218",,,,,"$15,000 - $24,999",,"    (40.060210141, -82.404260056)",OWS,OWS1,Q036,VALUE,39,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.5,28.5,,,22.6,35.3,317,,,,,,Hispanic,"    (40.060210141, -82.404260056)",PA,PA1,Q047,VALUE,39,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.0,25.0,,,19.4,31.6,306,,,,,,American Indian/Alaska Native,"    (35.472031356, -97.521070214)",FV,FV1,Q019,VALUE,40,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.9,35.9,,,32.1,39.8,888,,55 - 64,,,,,"    (35.472031356, -97.521070214)",OWS,OWS1,Q037,VALUE,40,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,45.5,45.5,,,43.0,48.0,"2,548",,,,Female,,,"    (35.472031356, -97.521070214)",FV,FV1,Q018,VALUE,40,Sex,Female,SEX,FEMALE
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Hawaiian/Pacific Islander,"    (35.472031356, -97.521070214)",FV,FV1,Q019,VALUE,40,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.0,31.0,,,24.9,37.8,302,,,,,,Hispanic,"    (35.472031356, -97.521070214)",OWS,OWS1,Q037,VALUE,40,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.5,22.5,,,16.5,29.8,232,,,,,"Less than $15,000",,"    (35.472031356, -97.521070214)",FV,FV1,Q019,VALUE,40,Income,"Less than $15,000",INC,INCLESS15
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.1,41.1,,,34.1,48.4,287,,,,,"Less than $15,000",,"    (35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Income,"Less than $15,000",INC,INCLESS15
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,45.3,45.3,,,39.8,51.0,502,,,,,"$25,000 - $34,999",,"    (35.472031356, -97.521070214)",FV,FV1,Q018,VALUE,40,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.8,31.8,,,25.8,38.5,316,,,Less than high school,,,,"    (35.472031356, -97.521070214)",OWS,OWS1,Q037,VALUE,40,Education,Less than high school,EDU,EDUHS
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,49.8,49.8,,,38.5,61.2,96,,,,,,2 or more races,"    (44.567449424, -120.155031326)",FV,FV1,Q018,VALUE,41,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.7,34.7,,,32.4,37.2,"2,208",,,,,Data not reported,,"    (44.567449424, -120.155031326)",OWS,OWS1,Q037,VALUE,41,Income,Data not reported,INC,INCNR
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.7,33.7,,,30.3,37.4,851,,35 - 44,,,,,"    (44.567449424, -120.155031326)",OWS,OWS1,Q036,VALUE,41,Age (years),35 - 44,AGEYR,AGEYR3544
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,27.4,27.4,,,22.1,33.5,322,,,,,"Less than $15,000",,"    (44.567449424, -120.155031326)",OWS,OWS1,Q037,VALUE,41,Income,"Less than $15,000",INC,INCLESS15
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.3,41.3,,,37.2,45.5,650,,25 - 34,,,,,"    (44.567449424, -120.155031326)",FV,FV1,Q018,VALUE,41,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.2,39.2,,,36.9,41.5,"2,433",,,,Male,,,"    (44.567449424, -120.155031326)",OWS,OWS1,Q037,VALUE,41,Sex,Male,SEX,MALE
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.3,36.3,,,31.6,41.2,623,,,,,"$35,000 - $49,999",,"    (40.793730152, -77.860700294)",OWS,OWS1,Q036,VALUE,42,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.5,30.5,,,26.2,35.2,623,,,,,"$35,000 - $49,999",,"    (40.793730152, -77.860700294)",OWS,OWS1,Q037,VALUE,42,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,American Indian/Alaska Native,"    (40.793730152, -77.860700294)",OWS,OWS1,Q037,VALUE,42,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.9,21.9,,,19.9,24.1,"2,649",,,,Male,,,"    (40.793730152, -77.860700294)",FV,FV1,Q019,VALUE,42,Sex,Male,SEX,MALE
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.6,33.6,,,31.7,35.4,"4,376",,,,,,Non-Hispanic White,"    (40.793730152, -77.860700294)",OWS,OWS1,Q037,VALUE,42,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.0,40.0,,,36.2,43.9,"1,092",,55 - 64,,,,,"    (40.793730152, -77.860700294)",OWS,OWS1,Q036,VALUE,42,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,54.8,54.8,,,43.3,65.8,99,,,,,"$75,000 or greater",,"    (18.220833, -66.590149)",FV,FV1,Q018,VALUE,72,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,52.7,52.7,,,49.2,56.1,"1,495",,,,Male,,,"    (18.220833, -66.590149)",FV,FV1,Q018,VALUE,72,Sex,Male,SEX,MALE
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,53.9,53.9,,,49.4,58.2,953,,,Some college or technical sch,,,,"    (18.220833, -66.590149)",FV,FV1,Q018,VALUE,72,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,2 or more races,"    (18.220833, -66.590149)",OWS,OWS1,Q036,VALUE,72,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.2,35.2,,,31.0,39.7,877,,,,,Data not reported,,"    (18.220833, -66.590149)",OWS,OWS1,Q037,VALUE,72,Income,Data not reported,INC,INCNR
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.4,36.4,,,34.3,38.6,"3,842",Total,,,,,,"    (18.220833, -66.590149)",OWS,OWS1,Q037,VALUE,72,Total,Total,OVR,OVERALL
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.0,34.0,,,28.8,39.7,501,,25 - 34,,,,,"    (18.220833, -66.590149)",OWS,OWS1,Q037,VALUE,72,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.4,23.4,,,17.8,30.1,268,,18 - 24,,,,,"    (18.220833, -66.590149)",OWS,OWS1,Q036,VALUE,72,Age (years),18 - 24,AGEYR,AGEYR1824
2021,2021,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.5,38.5,,,33.8,43.4,532,,25 - 34,,,,,"    (41.708280193, -71.522470314)",FV,FV1,Q018,VALUE,44,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.9,32.9,,,29.8,36.3,"1,200",,,Some college or technical sch,,,,"    (41.708280193, -71.522470314)",OWS,OWS1,Q037,VALUE,44,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26.7,26.7,,,24.6,28.9,"3,096",,,,Female,,,"    (41.708280193, -71.522470314)",PA,PA1,Q047,VALUE,44,Sex,Female,SEX,FEMALE
